code_insee;latitude;longitude
65012;43.005;0.592
65013;43.432;0.11
65014;42.992;0.584
65015;43.332;0.29
65016;43.12;0.135
65017;42.784;0.178
65018;42.98;-0.274
65019;43.15;0.091
65020;43.096;0.015
65021;42.959;-0.119
65022;42.996;-0.161
65023;42.928;0.414
65024;43.092;0.197
65025;43.006;-0.096
65026;43.276;0.53
65028;43.181;0.493
65029;42.968;-0.144
65031;42.914;0.338
65032;42.91;-0.26
65033;43.07;0.041
65034;43.031;0.281
65035;43.407;0.083
65036;42.978;-0.041
65037;43.126;0.246
65038;43.073;-0.002
65039;42.936;0.327
65040;43.075;-0.049
65041;43.025;0.253
65042;43.017;0.216
65043;43.097;0.072
65044;43.27;0.25
65045;42.986;-0.201
65046;42.857;0.263
65047;43.25;0.104
65048;43.306;0.096
65049;43.499;0.088
65050;42.848;0.402
65051;43.062;0.524
65052;43.136;-0.003
65053;43.009;0.564
65054;43.065;0.335
65055;43.001;-0.068
65056;43.023;-0.092
65057;43.208;-0.024
65058;42.779;0.36
65059;42.976;0.133
65060;43.039;0.228
65061;43.429;0.126
65062;43.202;0.13
65063;43.164;0.144
65064;42.891;0.437
65065;43.15;-0.096
65066;42.91;0.326
65067;43.139;0.02
65068;43.287;0.477
65069;43.08;0.383
65070;43.133;-0.055
65071;43.06;0.284
65072;43.291;0.076
65073;43.36;0.111
65074;43.222;0.548
65075;42.856;0.346
65076;43.031;0.387
65077;42.952;0.023
65078;42.993;0.138
65079;43.16;0.32
65080;43.153;0.03
65081;43.097;0.28
65082;43.035;-0.033
65083;43.17;0.11
65084;43.155;0.128
65085;43.351;0.318
65086;43.212;0.295
65087;42.999;0.617
65088;43.29;0.573
65089;42.86;0.065
65090;43.272;0.457
65091;43.08;0.219
65092;42.956;0.338
65093;43.035;0.462
65094;43.064;0.44
65095;43.244;0.345
65096;43.108;0.251
65097;43.193;0.381
65098;43.019;-0.073
65099;42.868;0.417
65100;43.266;0.042
65101;43.198;0.215
65102;43.336;0.262
65103;43.309;0.192
65104;43.254;0.135
65105;43.086;0.257
65106;42.832;0.342
65107;43.105;0.003
65108;43.276;0.091
65109;42.978;0.56
65110;43.255;0.311
65111;43.043;0.28
65112;42.97;-0.163
65113;43.188;0.318
65114;43.447;0.148
65115;43.273;0.226
65116;42.894;0.335
65117;42.811;0.295
65118;43.145;0.313
65119;43.409;0.02
65120;43.204;0.164
65121;43.359;0.08
65123;42.962;0.217
65124;42.832;0.358
65125;43.145;0.375
65126;43.279;0.434
65127;43.107;0.332
65128;43.182;0.356
65129;43.295;0.515
65130;43.58;-0.028
65131;43.281;0.201
65132;43.172;0.292
65133;43.322;0.155
65134;43.315;0.583
65135;43.094;0.222
65136;43.243;0.469
65137;43.516;0.01
65138;42.852;-0.126
65139;42.951;0.589
65140;42.888;0.383
65141;42.843;0.434
65142;43.298;0.239
65143;43.143;0.249
65144;43.056;0.03
65145;42.921;-0.022
65146;43.298;0.114
65147;43.122;0.213
65148;43.263;0.489
65149;43.219;0.252
65150;43.154;0.412
65151;43.29;0.168
65153;43.244;0.204
65154;43.001;0.57
65155;43.276;0.55
65156;43.307;0.133
65157;42.797;0.335
65158;42.931;0.575
65159;43.088;0.411
65160;43.346;-0.077
65161;43.346;0.133
65162;43.071;0.231
65163;43.06;0.262
65164;43.107;0.029
65165;43.011;0.306
65166;43.062;0.302
65167;43.079;0.241
65168;42.881;-0.007
65169;42.881;-0.206
65170;43.376;0.286
65171;42.821;0.415
65172;42.816;0.345
65173;42.872;0.011
65174;43.499;0.029
65175;42.921;0.5
65176;43.013;-0.24
65177;43.342;0.369
65178;43.365;0.261
65179;43.061;0.234
65180;42.927;0.38
65181;43.176;0.162
65182;42.994;-0.181
65183;43.223;0.404
65184;43.187;0.407
65185;43.283;-0.106
65186;42.998;0.56
65187;43.223;0.478
65189;43.305;0.049
65190;43.03;0.422
65191;43.001;0.024
65192;42.767;0.042
65193;42.989;0.575
65194;43.026;0.517
65195;42.752;0.392
65196;43.434;0.091
65197;43.053;-0.041
65198;43.059;0.178
65199;42.776;0.441
65200;43.039;0.06
65201;43.04;-0.052
65202;43.013;-0.121
65203;43.088;0.025
65204;43.234;0.21
65205;42.857;0.373
65206;43.245;0.237
65207;43.138;0.268
65208;42.831;0.372
65209;42.872;0.353
65210;42.89;-0.059
65211;42.847;0.348
65212;42.857;0.322
65213;43.323;0.453
65214;43.285;0.455
65215;43.518;-0.028
65216;43.099;0.163
65217;43.058;0.457
65218;43.0;0.374
65219;43.55;-0.002
65220;43.165;0.038
65221;43.136;0.096
65222;43.152;0.163
65223;43.189;0.08
65224;43.155;0.353
65225;43.25;0.176
65226;43.241;0.0
65228;42.964;0.396
65229;42.996;0.602
65230;43.016;0.603
65231;43.058;0.377
65232;43.321;0.216
65233;43.075;-0.017
65234;42.912;0.407
65235;43.2;0.023
65236;43.119;-0.002
65237;43.053;0.001
65238;43.061;0.09
65239;43.036;0.352
65240;43.526;0.034
65241;43.034;0.295
65242;43.356;0.154
65243;43.449;0.077
65244;43.304;0.021
65245;43.129;0.349
65247;43.093;0.045
65248;43.456;-0.014
65249;43.274;0.581
65250;43.312;0.336
65251;43.209;0.076
65252;43.164;-0.101
65253;43.277;0.295
65254;43.332;0.231
65255;42.882;0.368
65256;43.166;0.273
65257;43.163;0.002
65258;43.117;0.394
65259;43.221;0.172
65260;43.325;0.331
65261;43.234;0.473
65262;43.441;0.016
65263;43.314;0.488
65264;43.498;-0.028
65265;43.23;0.166
65266;43.21;0.486
65267;42.993;-0.089
65268;43.137;0.05
65269;43.337;0.157
65270;43.212;0.172
65271;43.099;-0.007
65272;43.202;0.195
65273;43.415;0.101
65274;43.249;0.392
65275;43.062;0.204
65276;43.259;0.146
65277;43.052;0.51
65278;43.047;0.303
65279;43.04;0.374
65280;43.139;-0.083
65281;43.118;0.07
65282;42.73;0.433
65283;42.802;0.44
65284;43.179;0.02
65285;43.301;0.161
65286;43.107;-0.077
65287;43.027;0.604
65288;43.316;0.298
65289;43.296;0.294
65290;43.149;0.182
65291;43.064;-0.039
65292;43.26;-0.118
65293;43.269;0.34
65294;43.134;0.327
65295;42.832;0.016
65296;43.552;-0.057
65297;43.341;0.193
65298;43.259;0.208
65299;43.33;0.085
65300;43.053;0.221
65301;43.301;0.213
65303;43.192;0.174
65304;43.469;0.044
65305;42.95;0.577
65306;43.121;0.281
65307;43.076;0.54
65308;43.355;0.287
65309;43.028;0.402
65310;43.1;0.179
65311;43.374;0.171
65313;43.174;0.081
65314;43.454;0.121
65315;43.236;0.517
65316;43.198;0.469
65317;42.821;0.444
65318;43.214;0.347
65319;43.05;0.499
65320;43.123;0.111
65321;43.182;0.15
65322;43.063;0.413
65323;43.049;0.438
65324;43.226;0.251
65325;43.359;0.244
65326;43.28;0.271
65327;43.06;0.478
65328;43.075;0.071
65329;42.99;0.463
65330;43.427;0.042
65331;43.194;0.056
65332;43.272;0.141
65333;43.161;0.197
65334;43.08;-0.094
65335;43.107;0.141
65336;43.276;0.48
65337;43.234;0.294
65338;43.126;0.169
65339;43.124;0.041
65340;43.276;0.117
65341;43.295;-0.023
65342;43.308;0.264
65343;43.064;-0.076
65344;43.179;-0.043
65345;43.08;0.057
65346;43.175;0.182
65347;42.966;0.544
65348;43.04;0.028
65349;43.032;-0.014
65350;43.286;0.036
65351;43.046;-0.015
65352;43.037;-0.104
65353;43.169;0.254
65354;42.912;0.368
65355;43.115;0.02
65356;43.146;0.296
65357;43.203;0.256
65358;43.321;0.512
65359;43.252;0.262
65360;43.109;-0.116
65361;43.33;0.192
65362;42.962;-0.075
65363;43.117;0.441
65364;43.285;-0.005
65366;43.119;-0.081
65367;43.156;0.216
65368;43.263;0.558
65369;43.268;0.171
65370;43.081;0.13
65371;42.992;-0.071
65372;43.342;0.064
65373;43.303;0.461
65374;43.29;0.401
65375;43.386;0.156
65376;43.201;0.435
65377;43.165;0.453
65378;43.147;0.273
65379;42.886;0.403
65380;43.285;0.145
65381;43.238;0.439
65382;42.986;0.53
65383;43.318;0.411
65384;42.811;0.33
65385;43.045;0.403
65386;43.061;-0.023
65387;43.586;-0.07
65388;42.759;0.286
65389;43.092;0.481
65390;43.359;0.031
65391;42.969;0.629
65392;43.165;0.065
65393;43.016;-0.043
65394;43.086;0.51
65395;43.084;-0.158
65396;42.975;-0.092
65397;43.352;0.226
65398;42.955;0.63
65399;42.902;-0.014
65400;43.03;-0.171
65401;43.187;0.102
65402;42.985;0.6
65403;43.378;0.004
65404;43.309;0.554
65405;43.075;0.28
65406;43.319;0.088
65407;43.017;0.58
65408;42.96;0.412
65409;43.388;0.118
65410;43.232;0.13
65411;42.877;-0.017
65412;43.477;0.106
65413;42.856;-0.043
65414;43.41;0.13
65415;43.06;-0.109
65416;42.996;0.5
65417;43.225;0.109
65418;43.358;0.188
65419;43.266;0.378
65420;43.02;-0.128
65421;43.067;0.015
65422;43.323;-0.092
65423;43.259;0.287
65424;42.913;0.077
65425;43.322;0.036
65426;43.22;0.212
65427;42.97;0.615
65428;42.966;-0.155
65429;43.481;0.0
65430;43.312;0.16
65431;42.897;0.555
65432;43.533;-0.026
65433;43.206;0.1
65435;42.95;-0.073
65436;43.241;0.166
65437;43.182;0.452
65438;43.334;0.037
65439;43.317;-0.008
65440;43.235;0.066
65441;42.957;0.603
65442;43.298;0.603
65443;43.257;0.241
65444;43.052;0.549
65445;43.085;0.31
65446;43.33;0.111
65447;43.186;0.248
65448;43.285;0.358
65449;43.25;0.42
65450;42.754;0.251
65451;43.095;0.107
65452;43.318;0.366
65453;42.975;0.582
65454;43.32;0.248
65455;43.084;0.442
65456;43.14;0.439
65457;43.342;0.104
65458;42.958;-0.091
65459;43.077;0.193
65460;43.391;0.056
65461;43.298;0.332
65462;43.44;-0.046
65463;42.871;0.025
65464;43.143;0.128
65465;42.849;0.208
65466;42.834;0.396
65467;42.993;-0.031
65468;43.255;0.448
65469;42.892;0.017
65470;43.059;-0.057
65471;42.819;0.285
65472;43.502;-0.004
65473;42.942;-0.017
65474;43.28;0.319
65475;43.253;0.556
65476;43.366;-0.094
65477;43.339;0.088
65478;42.917;-0.053
65479;43.139;0.068
65481;42.878;0.114
65482;43.102;0.446
66001;42.476;2.896
66002;42.641;2.982
66003;42.444;2.683
66004;42.58;2.053
66005;42.564;1.951
66006;42.763;2.521
66007;42.666;2.493
66008;42.535;3.024
66009;42.45;2.626
66010;42.553;2.183
66011;42.607;2.889
66012;42.706;2.821
66013;42.564;2.522
66014;42.745;2.806
66015;42.565;2.866
66016;42.462;3.1
66017;42.813;3.028
66018;42.537;2.572
66019;42.721;2.624
66020;42.522;2.065
66021;42.729;2.942
66022;42.588;2.592
66023;42.644;2.588
66024;42.526;2.832
66025;42.438;1.961
66026;42.575;2.895
66027;42.502;2.107
66028;42.679;2.946
66029;42.6;2.662
66030;42.748;2.756
66032;42.552;2.672
66033;42.64;2.689
66034;42.643;2.384
66035;42.695;2.452
66036;42.534;2.224
66037;42.684;3.012
66038;42.652;2.835
66039;42.737;2.56
66040;42.618;2.614
66041;42.787;2.778
66042;42.744;2.624
66043;42.506;2.42
66044;42.619;2.709
66045;42.64;2.423
66046;42.82;2.378
66047;42.564;2.143
66048;42.444;3.148
66049;42.474;2.753
66050;42.764;2.945
66051;42.584;2.451
66052;42.6;2.416
66053;42.513;3.072
66054;42.617;2.339
66055;42.651;2.662
66056;42.66;2.682
66057;42.576;2.383
66058;42.71;2.726
66059;42.623;2.951
66060;42.483;2.541
66061;42.356;2.638
66062;42.514;1.927
66063;42.485;2.844
66064;42.501;2.017
66065;42.601;2.971
66066;42.496;1.893
66067;42.41;2.066
66068;42.535;2.319
66069;42.796;2.822
66070;42.619;2.494
66071;42.768;2.708
66072;42.475;2.009
66073;42.568;2.482
66074;42.658;2.447
66075;42.455;2.109
66076;42.761;2.488
66077;42.782;2.374
66078;42.558;2.422
66079;42.604;2.516
66080;42.463;2.195
66081;42.643;2.053
66082;42.621;2.054
66083;42.786;2.433
66084;42.585;2.777
66085;42.564;2.356
66086;42.594;2.555
66088;42.677;2.616
66089;42.616;2.526
66090;42.584;2.284
66091;42.358;2.52
66092;42.768;2.565
66093;42.512;2.933
66094;42.604;3.005
66095;42.474;1.872
66096;42.77;2.652
66097;42.794;2.545
66098;42.537;2.095
66099;42.546;2.744
66100;42.434;2.09
66101;42.626;2.783
66102;42.453;2.295
66103;42.638;2.484
66104;42.616;2.461
66105;42.577;2.116
66106;42.46;2.801
66107;42.815;2.613
66108;42.699;2.69
66109;42.664;2.396
66111;42.7;2.566
66112;42.577;2.724
66113;42.491;2.632
66114;42.616;2.922
66115;42.518;2.874
66116;42.444;2.564
66117;42.51;2.12
66118;42.741;2.688
66119;42.674;2.304
66120;42.424;1.998
66121;42.696;2.658
66122;42.629;2.261
66123;42.501;2.274
66124;42.513;2.027
66125;42.596;2.243
66126;42.534;2.71
66127;42.88;2.858
66128;42.576;2.222
66129;42.584;2.921
66130;42.395;1.998
66132;42.386;1.98
66133;42.569;2.958
66134;42.565;2.805
66136;42.697;2.899
66137;42.466;2.858
66138;42.748;2.846
66139;42.736;2.489
66140;42.705;2.764
66141;42.749;2.915
66142;42.473;2.146
66143;42.774;2.622
66144;42.638;2.873
66145;42.633;2.826
66146;42.516;1.792
66147;42.555;1.836
66148;42.503;3.105
66149;42.614;2.431
66150;42.42;2.441
66151;42.743;2.459
66152;42.827;2.436
66153;42.566;2.633
66154;42.655;2.105
66155;42.473;2.36
66156;42.727;2.371
66157;42.59;2.159
66158;42.774;2.595
66159;42.641;2.146
66160;42.476;2.706
66161;42.613;2.389
66162;42.628;2.538
66164;42.779;2.877
66165;42.656;2.55
66166;42.524;2.359
66167;42.459;2.04
66168;42.552;2.98
66169;42.777;2.536
66170;42.615;2.74
66171;42.622;3.016
66172;42.715;2.846
66173;42.676;2.718
66174;42.673;2.748
66175;42.55;2.92
66176;42.807;2.974
66177;42.586;2.865
66178;42.516;2.794
66179;42.397;2.621
66180;42.794;3.002
66181;42.434;2.008
66182;42.726;3.017
66183;42.528;2.614
66184;42.785;2.479
66185;42.644;2.625
66186;42.662;2.987
66187;42.821;2.507
66188;42.48;2.118
66189;42.657;2.949
66190;42.837;2.916
66191;42.619;2.181
66192;42.516;2.149
66193;42.576;2.322
66194;42.382;2.557
66195;42.678;2.796
66196;42.5;2.98
66197;42.548;2.284
66198;42.715;2.414
66199;42.517;2.679
66201;42.685;2.511
66202;42.503;1.989
66203;42.514;2.618
66204;42.559;2.442
66205;42.814;2.72
66206;42.442;2.514
66207;42.603;2.76
66208;42.64;2.946
66209;42.504;2.23
66210;42.643;2.759
66211;42.566;2.76
66212;42.753;3.009
66213;42.67;2.824
66214;42.556;2.838
66215;42.71;2.509
66216;42.739;2.521
66217;42.606;2.82
66218;42.462;1.942
66219;42.643;2.3
66220;42.38;2.043
66221;42.522;2.514
66222;42.538;2.416
66223;42.596;2.36
66224;42.726;2.978
66225;42.524;2.9
66226;42.593;2.848
66227;42.64;2.91
66228;42.705;2.799
66230;42.643;2.523
66231;42.858;2.791
66232;42.763;2.394
66233;42.529;2.767
66234;42.764;2.444
67001;48.58;7.625
67002;48.906;7.202
67003;48.362;7.336
67004;48.654;7.367
67005;48.794;7.596
67006;48.72;7.462
67008;48.525;7.539
67009;48.916;6.98
67010;48.391;7.385
67011;48.208;7.6
67012;48.942;7.98
67013;48.881;7.224
67016;48.561;7.494
67017;48.831;7.09
67018;48.582;7.404
67019;48.244;7.536
67020;48.467;7.243
67021;48.415;7.399
67022;48.336;7.278
67023;48.782;7.71
67025;48.854;8.092
67026;48.395;7.235
67027;48.41;7.254
67028;48.366;7.602
67029;48.893;7.145
67030;48.577;7.451
67031;48.447;7.454
67032;48.37;7.407
67033;48.753;7.685
67034;48.682;7.632
67035;48.793;7.68
67036;48.888;7.175
67037;48.9;7.791
67038;48.72;7.783
67039;48.71;7.663
67040;48.287;7.614
67043;48.622;7.759
67044;48.891;7.531
67045;48.486;7.526
67046;48.758;7.86
67047;48.946;7.018
67048;48.863;7.624
67049;48.502;7.609
67050;48.407;7.196
67051;48.345;7.415
67052;48.466;7.375
67053;48.226;7.562
67054;48.425;7.604
67055;48.334;7.678
67056;48.193;7.59
67057;48.806;7.509
67058;48.782;7.567
67059;48.359;7.144
67060;48.419;7.489
67061;48.817;7.465
67062;48.316;7.279
67063;48.374;7.287
67065;48.578;7.599
67066;48.46;7.173
67067;48.72;7.717
67068;48.822;7.562
67069;48.917;8.016
67070;48.898;7.112
67071;48.834;7.235
67072;48.971;7.244
67073;48.28;7.386
67074;48.995;7.886
67075;49.016;7.85
67076;48.392;7.174
67077;48.609;7.362
67078;48.66;7.423
67079;48.932;8.038
67080;48.554;7.54
67081;48.588;7.516
67082;48.771;7.992
67083;49.009;7.641
67084;48.323;7.427
67085;48.565;7.457
67086;48.352;7.729
67087;48.834;7.666
67088;48.985;7.181
67089;48.761;7.454
67090;48.286;7.658
67091;48.888;7.028
67092;48.314;7.326
67093;48.93;7.794
67094;48.307;7.412
67095;48.944;7.204
67096;48.673;7.354
67097;48.622;7.661
67098;48.548;7.424
67099;48.948;7.146
67100;48.722;7.663
67101;48.52;7.48
67102;48.641;7.578
67103;48.814;7.378
67104;48.981;7.878
67105;48.868;7.195
67106;48.761;7.946
67107;48.713;7.543
67108;48.533;7.596
67109;48.685;7.562
67110;48.899;7.763
67111;48.891;7.205
67112;48.524;7.571
67113;48.928;8.067
67115;48.302;7.498
67116;48.303;7.534
67117;48.78;7.324
67118;48.579;7.682
67119;48.685;7.696
67120;48.378;7.441
67121;48.166;7.497
67122;48.621;7.305
67123;48.882;7.616
67124;48.536;7.633
67125;48.351;7.471
67126;48.883;7.358
67127;48.576;7.535
67128;48.564;7.569
67129;48.789;7.377
67130;48.421;7.685
67131;48.483;7.73
67132;48.876;7.739
67133;48.823;7.291
67134;48.858;7.111
67135;48.815;7.586
67136;48.872;7.124
67137;48.497;7.689
67138;48.632;7.547
67139;48.568;7.424
67140;48.863;8.047
67141;48.896;7.711
67142;48.799;8.053
67143;48.316;7.247
67144;48.421;7.19
67145;48.707;7.487
67146;48.309;7.654
67147;48.938;7.719
67148;48.911;7.279
67149;48.72;7.43
67150;48.611;7.558
67151;48.692;7.884
67152;48.514;7.658
67153;48.79;7.5
67154;48.381;7.704
67155;48.412;7.475
67156;48.716;7.76
67159;48.799;7.085
67160;48.959;7.774
67161;48.718;7.358
67162;48.776;7.481
67163;48.704;7.575
67164;48.431;7.483
67165;48.499;7.129
67166;48.815;7.61
67167;48.481;7.305
67168;48.525;7.41
67169;48.751;7.825
67172;48.502;7.531
67173;48.633;7.673
67174;48.903;7.621
67176;48.907;7.682
67177;48.915;7.779
67178;48.878;7.153
67179;48.706;7.298
67180;48.842;7.83
67181;48.599;7.577
67182;48.557;7.612
67183;48.924;7.026
67184;48.894;8.007
67185;48.786;7.436
67186;48.888;7.74
67187;48.204;7.511
67188;48.537;7.378
67189;48.422;7.441
67190;48.668;7.329
67191;49.022;7.082
67192;48.349;7.637
67194;48.732;7.91
67195;48.205;7.552
67196;48.297;7.573
67197;48.466;7.622
67198;48.902;7.296
67199;48.951;6.999
67200;48.466;7.68
67201;48.836;7.124
67202;48.756;7.563
67203;48.776;7.677
67204;48.624;7.754
67205;48.691;7.785
67206;48.933;7.933
67208;48.661;7.467
67209;48.729;7.581
67210;48.401;7.31
67212;48.557;7.644
67213;48.958;7.936
67214;48.617;7.603
67215;48.801;7.639
67216;48.354;7.575
67217;48.479;7.678
67218;48.52;7.731
67220;48.734;7.526
67221;48.971;7.93
67222;48.886;7.469
67223;48.498;7.574
67225;48.804;7.534
67226;48.602;7.605
67227;48.367;7.429
67228;48.656;7.542
67229;48.67;7.418
67230;48.79;7.833
67231;48.854;8.032
67232;48.967;7.884
67233;48.384;7.555
67234;48.976;7.063
67235;48.884;8.059
67236;48.688;7.586
67237;48.684;7.846
67238;48.861;7.596
67239;48.259;7.374
67240;48.606;7.489
67241;48.83;7.064
67242;48.82;7.526
67244;48.694;7.442
67245;48.68;7.458
67246;48.332;7.531
67247;48.562;7.586
67248;48.475;7.566
67249;48.739;7.675
67250;48.757;7.736
67252;48.737;7.805
67253;48.648;7.519
67254;48.939;7.849
67255;48.339;7.235
67256;48.655;7.694
67257;48.97;7.82
67258;48.69;7.503
67259;48.974;7.73
67260;48.88;7.718
67261;48.964;8.186
67263;49.012;7.768
67264;48.852;8.0
67265;48.922;7.484
67266;48.454;7.631
67267;48.554;7.681
67268;48.489;7.657
67269;48.725;7.493
67270;48.794;7.556
67271;48.963;7.844
67272;48.697;7.415
67273;48.855;7.264
67274;48.957;7.182
67275;48.738;7.476
67276;48.538;7.242
67277;48.183;7.582
67278;48.925;7.166
67279;48.698;7.472
67280;48.354;7.259
67281;48.15;7.561
67282;48.619;7.506
67283;48.694;7.371
67285;48.384;7.635
67286;48.452;7.561
67287;48.764;7.515
67288;48.959;7.872
67289;48.864;7.498
67290;48.929;7.829
67291;48.87;7.686
67292;48.876;7.647
67293;48.784;7.624
67295;48.394;7.443
67296;48.614;7.694
67298;48.697;7.652
67299;48.506;7.366
67300;48.545;7.5
67301;48.756;7.65
67302;48.752;7.386
67303;48.91;7.735
67304;48.819;7.629
67305;48.94;8.152
67306;48.512;7.312
67307;48.886;7.555
67308;48.915;8.145
67309;48.64;7.715
67310;48.227;7.518
67311;48.269;7.533
67312;48.741;7.589
67313;48.538;7.455
67314;48.448;7.251
67315;48.952;8.119
67317;48.303;7.318
67319;48.818;8.092
67320;48.326;7.311
67321;48.431;7.264
67322;48.827;7.366
67324;48.964;7.64
67325;48.536;7.35
67326;48.623;7.705
67327;48.971;8.105
67328;48.841;7.635
67329;48.446;7.531
67330;48.913;8.052
67331;48.772;7.744
67333;48.851;7.472
67334;49.038;7.714
67335;48.64;7.501
67336;48.447;7.686
67337;48.356;7.412
67338;48.356;7.685
67339;48.894;7.923
67340;48.938;7.597
67341;48.927;7.768
67342;48.568;7.296
67343;48.607;7.683
67344;49.011;7.914
67345;48.78;7.887
67346;48.945;8.066
67347;48.848;7.54
67348;48.459;7.48
67349;48.927;7.971
67350;48.592;7.646
67351;48.964;7.99
67352;48.851;7.448
67353;49.038;7.673
67354;48.6;7.49
67355;48.998;7.12
67356;48.715;7.927
67358;48.917;7.542
67359;48.812;7.694
67360;48.187;7.504
67361;48.698;7.674
67362;48.247;7.355
67363;48.59;7.562
67364;48.394;7.651
67365;48.547;7.708
67366;48.759;7.342
67367;48.723;7.379
67368;48.443;7.367
67369;48.863;7.229
67370;48.877;7.272
